"service_id","date","exception_type"
626,20220611,1
626,20220618,1
626,20220206,1
626,20220213,1
626,20220220,1
626,20220227,1
626,20220306,1
626,20220313,1
626,20220320,1
626,20220417,1
626,20220424,1
626,20220501,1
626,20220515,1
626,20220522,1
626,20220529,1
626,20220605,1
626,20220612,1
626,20220619,1
627,20211213,1
627,20211214,1
627,20211215,1
627,20211216,1
627,20211217,1
627,20211218,1
628,20211213,1
628,20211214,1
628,20211215,1
628,20211216,1
628,20211217,1
629,20211213,1
629,20211214,1
629,20211215,1
629,20211216,1
629,20211217,1
629,20211218,1
629,20211212,1
630,20211218,1
630,20211212,1
630,20211219,1
631,20211213,1
631,20211214,1
631,20211215,1
631,20211216,1
631,20211217,1
631,20211218,1
631,20211212,1
631,20211219,1
632,20211218,1
632,20211212,1
633,20211213,1
633,20211214,1
633,20211215,1
634,20220516,1
634,20220523,1
634,20220517,1
634,20220524,1
634,20220518,1
634,20220525,1
634,20220519,1
634,20220526,1
634,20220520,1
634,20220527,1
634,20220514,1
634,20220521,1
634,20220515,1
634,20220522,1
635,20220131,1
635,20220201,1
635,20220202,1
635,20220203,1
635,20220204,1
635,20220129,1
635,20220130,1
636,20220516,1
636,20220523,1
636,20220517,1
636,20220524,1
636,20220518,1
636,20220525,1
636,20220519,1
636,20220520,1
636,20220527,1
636,20220514,1
636,20220521,1
637,20220131,1
637,20220307,1
637,20220314,1
637,20220201,1
637,20220308,1
637,20220315,1
637,20220202,1
637,20220309,1
637,20220316,1
637,20220203,1
637,20220310,1
637,20220317,1
637,20220204,1
637,20220311,1
637,20220318,1
637,20220129,1
637,20220305,1
637,20220312,1
638,20220129,1
638,20220130,1
639,20220516,1
639,20220523,1
639,20220517,1
639,20220524,1
639,20220518,1
639,20220525,1
639,20220519,1
639,20220526,1
639,20220513,1
639,20220520,1
639,20220527,1
639,20220514,1
639,20220521,1
639,20220515,1
639,20220522,1
640,20220131,1
640,20220307,1
640,20220314,1
640,20220201,1
640,20220308,1
640,20220315,1
640,20220202,1
640,20220309,1
640,20220316,1
640,20220203,1
640,20220310,1
640,20220317,1
640,20220128,1
640,20220304,1
640,20220311,1
640,20220129,1
640,20220305,1
640,20220312,1
640,20220130,1
640,20220306,1
640,20220313,1
641,20220307,1
641,20220314,1
641,20220308,1
641,20220315,1
641,20220309,1
641,20220316,1
641,20220310,1
641,20220317,1
641,20220304,1
641,20220311,1
641,20220305,1
641,20220312,1
641,20220306,1
641,20220313,1
642,20220610,1
643,20220611,1
644,20220610,1
644,20220611,1
645,20220222,1
646,20211220,1
646,20211221,1
646,20211222,1
647,20220129,1
647,20220305,1
647,20220312,1
647,20220130,1
647,20220306,1
647,20220313,1
648,20220129,1
649,20220516,1
649,20220523,1
649,20220517,1
649,20220524,1
649,20220518,1
649,20220525,1
649,20220519,1
649,20220526,1
649,20220513,1
649,20220520,1
649,20220514,1
649,20220521,1
649,20220515,1
649,20220522,1
650,20220526,1
650,20220514,1
650,20220521,1
650,20220515,1
650,20220522,1
651,20211213,1
651,20211214,1
651,20211212,1
652,20220117,1
653,20211213,2
653,20211220,2
653,20211227,2
653,20220103,2
653,20220110,2
653,20220117,2
653,20220124,2
653,20220131,2
653,20220207,2
653,20220214,2
653,20220221,2
653,20220228,2
653,20220307,2
653,20220314,2
653,20220418,2
653,20220516,2
653,20220523,2
653,20220606,2
653,20220627,2
653,20220704,2
653,20220711,2
653,20220718,2
653,20220725,2
653,20220801,2
653,20221003,2
653,20211214,2
653,20211221,2
653,20211228,2
653,20220104,2
653,20220111,2
653,20220118,2
653,20220125,2
653,20220201,2
653,20220208,2
653,20220215,2
653,20220222,2
653,20220301,2
653,20220308,2
653,20220315,2
653,20220517,2
653,20220524,2
653,20220628,2
653,20220705,2
653,20220712,2
653,20220719,2
653,20220726,2
653,20220802,2
653,20221101,2
653,20211215,2
653,20211222,2
653,20211229,2
653,20220105,2
653,20220112,2
653,20220119,2
653,20220126,2
653,20220202,2
653,20220209,2
653,20220216,2
653,20220223,2
653,20220302,2
653,20220309,2
653,20220316,2
653,20220518,2
653,20220525,2
653,20220629,2
653,20220706,2
653,20220713,2
653,20220720,2
653,20220727,2
653,20220803,2
653,20211216,2
653,20211223,2
653,20211230,2
653,20220106,2
653,20220113,2
653,20220120,2
653,20220127,2
653,20220203,2
653,20220210,2
653,20220217,2
653,20220224,2
653,20220303,2
653,20220310,2
653,20220317,2
653,20220519,2
653,20220526,2
653,20220616,2
653,20220630,2
653,20220707,2
653,20220714,2
653,20220721,2
653,20220728,2
653,20220804,2
653,20211217,2
653,20211224,2
653,20211231,2
653,20220107,2
653,20220114,2
653,20220121,2
653,20220128,2
653,20220204,2
653,20220211,2
653,20220218,2
653,20220225,2
653,20220304,2
653,20220311,2
653,20220318,2
653,20220415,2
653,20220520,2
653,20220527,2
653,20220610,2
653,20220701,2
653,20220708,2
653,20220715,2
653,20220722,2
653,20220729,2
653,20220805,2
654,20211220,1
654,20211227,1
654,20220103,1
654,20220110,1
654,20220117,1
654,20220124,1
654,20211221,1
654,20211228,1
654,20220104,1
654,20220111,1
654,20220118,1
654,20220125,1
654,20211222,1
654,20211229,1
654,20220105,1
654,20220112,1
654,20220119,1
654,20220126,1
654,20211223,1
654,20211230,1
654,20220106,1
654,20220113,1
654,20220120,1
654,20220127,1
654,20220107,1
654,20220114,1
654,20220121,1
654,20220128,1
655,20211213,2
655,20211220,2
655,20211227,2
655,20220103,2
655,20220110,2
655,20220117,2
655,20220124,2
655,20220131,2
655,20220207,2
655,20220214,2
655,20220221,2
655,20220228,2
655,20220307,2
655,20220314,2
655,20220418,2
655,20220516,2
655,20220523,2
655,20220606,2
655,20220627,2
655,20220704,2
655,20220711,2
655,20220718,2
655,20220725,2
655,20220801,2
655,20221003,2
655,20211214,2
655,20211221,2
655,20211228,2
655,20220104,2
655,20220111,2
655,20220118,2
655,20220125,2
655,20220201,2
655,20220208,2
655,20220215,2
655,20220222,2
655,20220301,2
655,20220308,2
655,20220315,2
655,20220517,2
655,20220524,2
655,20220628,2
655,20220705,2
655,20220712,2
655,20220719,2
655,20220726,2
655,20220802,2
655,20221101,2
655,20211215,2
655,20211222,2
655,20211229,2
655,20220105,2
655,20220112,2
655,20220119,2
655,20220126,2
655,20220202,2
655,20220209,2
655,20220216,2
655,20220223,2
655,20220302,2
655,20220309,2
655,20220316,2
655,20220518,2
655,20220525,2
655,20220629,2
655,20220706,2
655,20220713,2
655,20220720,2
655,20220727,2
655,20220803,2
655,20211216,2
655,20211223,2
655,20211230,2
655,20220106,2
655,20220113,2
655,20220120,2
655,20220127,2
655,20220203,2
655,20220210,2
655,20220217,2
655,20220224,2
655,20220303,2
655,20220310,2
655,20220317,2
655,20220519,2
655,20220526,2
655,20220616,2
655,20220630,2
655,20220707,2
655,20220714,2
655,20220721,2
655,20220728,2
655,20220804,2
655,20211217,2
655,20211224,2
655,20211231,2
655,20220107,2
655,20220114,2
655,20220121,2
655,20220128,2
655,20220204,2
655,20220211,2
655,20220218,2
655,20220225,2
655,20220304,2
655,20220311,2
655,20220415,2
655,20220520,2
655,20220527,2
655,20220701,2
655,20220708,2
655,20220715,2
655,20220722,2
655,20220729,2
655,20220805,2
655,20211218,2
655,20211225,2
655,20220101,2
655,20220108,2
655,20220115,2
655,20220122,2
655,20220129,2
655,20220205,2
655,20220212,2
655,20220219,2
655,20220226,2
655,20220305,2
655,20220312,2
655,20220514,2
655,20220521,2
655,20220625,2
655,20220702,2
655,20220709,2
655,20220716,2
655,20220723,2
655,20220730,2
656,20211213,2
656,20211220,2
656,20211227,2
656,20220103,2
656,20220110,2
656,20220117,2
656,20220124,2
656,20220131,2
656,20220207,2
656,20220214,2
656,20220221,2
656,20220228,2
656,20220307,2
656,20220314,2
656,20220516,2
656,20220523,2
656,20220627,2
656,20220704,2
656,20220711,2
656,20220718,2
656,20220725,2
656,20220801,2
656,20211214,2
656,20211221,2
656,20211228,2
656,20220104,2
656,20220111,2
656,20220118,2
656,20220125,2
656,20220201,2
656,20220208,2
656,20220215,2
656,20220222,2
656,20220301,2
656,20220308,2
656,20220315,2
656,20220517,2
656,20220524,2
656,20220628,2
656,20220705,2
656,20220712,2
656,20220719,2
656,20220726,2
656,20220802,2
656,20211215,2
656,20211222,2
656,20211229,2
656,20220105,2
656,20220112,2
656,20220119,2
656,20220126,2
656,20220202,2
656,20220209,2
656,20220216,2
656,20220223,2
656,20220302,2
656,20220309,2
656,20220316,2
656,20220518,2
656,20220525,2
656,20220629,2
656,20220706,2
656,20220713,2
656,20220720,2
656,20220727,2
656,20220803,2
656,20211216,2
656,20211223,2
656,20211230,2
656,20220106,2
656,20220113,2
656,20220120,2
656,20220127,2
656,20220203,2
656,20220210,2
656,20220217,2
656,20220224,2
656,20220303,2
656,20220310,2
656,20220317,2
656,20220519,2
656,20220526,2
656,20220630,2
656,20220707,2
656,20220714,2
656,20220721,2
656,20220728,2
656,20220804,2
656,20211217,2
656,20211224,2
656,20211231,2
656,20220107,2
656,20220114,2
656,20220121,2
656,20220128,2
656,20220204,2
656,20220211,2
656,20220218,2
656,20220225,2
656,20220304,2
656,20220311,2
656,20220520,2
656,20220527,2
656,20220701,2
656,20220708,2
656,20220715,2
656,20220722,2
656,20220729,2
656,20220805,2
656,20211218,2
656,20211225,2
656,20220101,2
656,20220108,2
656,20220115,2
656,20220122,2
656,20220129,2
656,20220205,2
656,20220212,2
656,20220219,2
656,20220226,2
656,20220305,2
656,20220312,2
656,20220514,2
656,20220521,2
656,20220625,2
656,20220702,2
656,20220709,2
656,20220716,2
656,20220723,2
656,20220730,2
656,20211212,2
656,20211219,2
656,20211226,2
656,20220102,2
656,20220109,2
656,20220116,2
656,20220123,2
656,20220130,2
656,20220206,2
656,20220213,2
656,20220220,2
656,20220227,2
656,20220306,2
656,20220313,2
656,20220515,2
656,20220522,2
656,20220626,2
656,20220703,2
656,20220710,2
656,20220717,2
656,20220724,2
656,20220731,2
657,20211224,1
657,20211231,1
657,20211225,1
657,20220101,1
657,20220108,1
657,20220115,1
657,20220122,1
657,20211219,1
657,20211226,1
657,20220102,1
657,20220109,1
657,20220116,1
657,20220123,1
658,20211224,1
658,20211231,1
658,20211225,1
658,20220101,1
658,20220108,1
658,20220115,1
658,20220122,1
658,20211219,1
658,20220109,1
658,20220116,1
658,20220123,1
659,20211213,2
659,20211220,2
659,20211227,2
659,20220103,2
659,20220110,2
659,20220117,2
659,20220124,2
659,20220131,2
659,20220207,2
659,20220214,2
659,20220221,2
659,20220228,2
659,20220307,2
659,20220314,2
659,20220516,2
659,20220523,2
659,20220627,2
659,20220704,2
659,20220711,2
659,20220718,2
659,20220725,2
659,20220801,2
659,20211214,2
659,20211221,2
659,20211228,2
659,20220104,2
659,20220111,2
659,20220118,2
659,20220125,2
659,20220201,2
659,20220208,2
659,20220215,2
659,20220222,2
659,20220301,2
659,20220308,2
659,20220315,2
659,20220517,2
659,20220524,2
659,20220628,2
659,20220705,2
659,20220712,2
659,20220719,2
659,20220726,2
659,20220802,2
659,20211215,2
659,20211222,2
659,20211229,2
659,20220105,2
659,20220112,2
659,20220119,2
659,20220126,2
659,20220202,2
659,20220209,2
659,20220216,2
659,20220223,2
659,20220302,2
659,20220309,2
659,20220316,2
659,20220518,2
659,20220525,2
659,20220629,2
659,20220706,2
659,20220713,2
659,20220720,2
659,20220727,2
659,20220803,2
659,20211216,2
659,20211223,2
659,20211230,2
659,20220106,2
659,20220113,2
659,20220120,2
659,20220127,2
659,20220203,2
659,20220210,2
659,20220217,2
659,20220224,2
659,20220303,2
659,20220310,2
659,20220317,2
659,20220519,2
659,20220526,2
659,20220630,2
659,20220707,2
659,20220714,2
659,20220721,2
659,20220728,2
659,20220804,2
659,20211217,2
659,20211224,2
659,20211231,2
659,20220107,2
659,20220114,2
659,20220121,2
659,20220128,2
659,20220204,2
659,20220211,2
659,20220218,2
659,20220225,2
659,20220304,2
659,20220311,2
659,20220520,2
659,20220527,2
659,20220624,2
659,20220701,2
659,20220708,2
659,20220715,2
659,20220722,2
659,20220729,2
659,20211218,2
659,20211225,2
659,20220101,2
659,20220108,2
659,20220115,2
659,20220122,2
659,20220129,2
659,20220205,2
659,20220212,2
659,20220219,2
659,20220226,2
659,20220305,2
659,20220312,2
659,20220423,2
659,20220514,2
659,20220521,2
659,20220625,2
659,20220702,2
659,20220709,2
659,20220716,2
659,20220723,2
659,20220730,2
659,20211212,2
659,20211219,2
659,20211226,2
659,20220102,2
659,20220109,2
659,20220116,2
659,20220123,2
659,20220130,2
659,20220206,2
659,20220213,2
659,20220220,2
659,20220227,2
659,20220306,2
659,20220313,2
659,20220515,2
659,20220522,2
659,20220626,2
659,20220703,2
659,20220710,2
659,20220717,2
659,20220724,2
659,20220731,2
660,20211213,2
660,20211220,2
660,20211227,2
660,20220103,2
660,20220110,2
660,20220117,2
660,20220124,2
660,20220131,2
660,20220207,2
660,20220214,2
660,20220221,2
660,20220228,2
660,20220307,2
660,20220314,2
660,20220516,2
660,20220523,2
660,20220627,2
660,20220704,2
660,20220711,2
660,20220718,2
660,20220725,2
660,20220801,2
660,20211214,2
660,20211221,2
660,20211228,2
660,20220104,2
660,20220111,2
660,20220118,2
660,20220125,2
660,20220201,2
660,20220208,2
660,20220215,2
660,20220222,2
660,20220301,2
660,20220308,2
660,20220315,2
660,20220517,2
660,20220524,2
660,20220628,2
660,20220705,2
660,20220712,2
660,20220719,2
660,20220726,2
660,20220802,2
660,20211215,2
660,20211222,2
660,20211229,2
660,20220105,2
660,20220112,2
660,20220119,2
660,20220126,2
660,20220202,2
660,20220209,2
660,20220216,2
660,20220223,2
660,20220302,2
660,20220309,2
660,20220316,2
660,20220518,2
660,20220525,2
660,20220629,2
660,20220706,2
660,20220713,2
660,20220720,2
660,20220727,2
660,20220803,2
660,20211216,2
660,20211223,2
660,20211230,2
660,20220106,2
660,20220113,2
660,20220120,2
660,20220127,2
660,20220203,2
660,20220210,2
660,20220217,2
660,20220224,2
660,20220303,2
660,20220310,2
660,20220317,2
660,20220519,2
660,20220526,2
660,20220630,2
660,20220707,2
660,20220714,2
660,20220721,2
660,20220728,2
660,20220804,2
660,20211217,2
660,20211224,2
660,20211231,2
660,20220107,2
660,20220114,2
660,20220121,2
660,20220128,2
660,20220204,2
660,20220211,2
660,20220218,2
660,20220225,2
660,20220304,2
660,20220311,2
660,20220513,2
660,20220520,2
660,20220527,2
660,20220624,2
660,20220701,2
660,20220708,2
660,20220715,2
660,20220722,2
660,20220729,2
660,20211218,2
660,20211225,2
660,20220101,2
660,20220108,2
660,20220115,2
660,20220122,2
660,20220129,2
660,20220205,2
660,20220212,2
660,20220219,2
660,20220226,2
660,20220305,2
660,20220312,2
660,20220423,2
660,20220514,2
660,20220521,2
660,20220625,2
660,20220702,2
660,20220709,2
660,20220716,2
660,20220723,2
660,20220730,2
660,20211212,2
660,20211219,2
660,20211226,2
660,20220102,2
660,20220109,2
660,20220116,2
660,20220123,2
660,20220130,2
660,20220206,2
660,20220213,2
660,20220220,2
660,20220227,2
660,20220306,2
660,20220313,2
660,20220424,2
660,20220515,2
660,20220522,2
660,20220626,2
660,20220703,2
660,20220710,2
660,20220717,2
660,20220724,2
660,20220731,2
661,20220516,1
661,20220523,1
661,20220517,1
661,20220524,1
661,20220518,1
661,20220525,1
661,20220519,1
661,20220318,1
661,20220520,1
661,20220527,1
662,20220627,1
662,20220704,1
662,20220711,1
662,20220718,1
662,20220725,1
662,20220801,1
662,20220628,1
662,20220705,1
662,20220712,1
662,20220719,1
662,20220726,1
662,20220802,1
662,20220629,1
662,20220706,1
662,20220713,1
662,20220720,1
662,20220727,1
662,20220803,1
662,20220630,1
662,20220707,1
662,20220714,1
662,20220721,1
662,20220728,1
662,20220804,1
662,20220701,1
662,20220708,1
662,20220715,1
662,20220722,1
662,20220729,1
662,20220805,1
663,20220627,1
663,20220704,1
663,20220711,1
663,20220718,1
663,20220725,1
663,20220801,1
663,20220628,1
663,20220705,1
663,20220712,1
663,20220719,1
663,20220726,1
663,20220802,1
663,20220629,1
663,20220706,1
663,20220713,1
663,20220720,1
663,20220727,1
663,20220803,1
663,20220630,1
663,20220707,1
663,20220714,1
663,20220721,1
663,20220728,1
663,20220804,1
663,20220701,1
663,20220708,1
663,20220715,1
663,20220722,1
663,20220729,1
663,20220805,1
663,20220625,1
663,20220702,1
663,20220709,1
663,20220716,1
663,20220723,1
663,20220730,1
664,20220627,1
664,20220704,1
664,20220711,1
664,20220718,1
664,20220725,1
664,20220801,1
664,20220628,1
664,20220705,1
664,20220712,1
664,20220719,1
664,20220726,1
664,20220802,1
664,20220629,1
664,20220706,1
664,20220713,1
664,20220720,1
664,20220727,1
664,20220803,1
664,20220630,1
664,20220707,1
664,20220714,1
664,20220721,1
664,20220728,1
664,20220804,1
664,20220701,1
664,20220708,1
664,20220715,1
664,20220722,1
664,20220729,1
664,20220805,1
664,20220625,1
664,20220702,1
664,20220709,1
664,20220716,1
664,20220723,1
664,20220730,1
664,20220626,1
664,20220703,1
664,20220710,1
664,20220717,1
664,20220724,1
664,20220731,1
665,20220627,1
665,20220704,1
665,20220711,1
665,20220718,1
665,20220725,1
665,20220801,1
665,20220628,1
665,20220705,1
665,20220712,1
665,20220719,1
665,20220726,1
665,20220802,1
665,20220629,1
665,20220706,1
665,20220713,1
665,20220720,1
665,20220727,1
665,20220803,1
665,20220630,1
665,20220707,1
665,20220714,1
665,20220721,1
665,20220728,1
665,20220804,1
665,20220624,1
665,20220701,1
665,20220708,1
665,20220715,1
665,20220722,1
665,20220729,1
665,20220625,1
665,20220702,1
665,20220709,1
665,20220716,1
665,20220723,1
665,20220730,1
665,20220626,1
665,20220703,1
665,20220710,1
665,20220717,1
665,20220724,1
665,20220731,1
666,20220228,1
666,20220301,1
666,20220302,1
666,20220303,1
666,20220304,1
667,20220207,1
667,20220214,1
667,20220221,1
667,20220208,1
667,20220215,1
667,20220222,1
667,20220209,1
667,20220216,1
667,20220223,1
667,20220210,1
667,20220217,1
667,20220224,1
667,20220211,1
667,20220218,1
667,20220225,1
668,20220131,1
668,20220207,1
668,20220214,1
668,20220221,1
668,20220228,1
668,20220307,1
668,20220314,1
668,20220201,1
668,20220208,1
668,20220215,1
668,20220222,1
668,20220301,1
668,20220308,1
668,20220315,1
668,20220202,1
668,20220209,1
668,20220216,1
668,20220223,1
668,20220302,1
668,20220309,1
668,20220316,1
668,20220203,1
668,20220210,1
668,20220217,1
668,20220224,1
668,20220303,1
668,20220310,1
668,20220317,1
668,20220204,1
668,20220211,1
668,20220218,1
668,20220225,1
668,20220304,1
668,20220311,1
668,20220205,1
668,20220212,1
668,20220219,1
668,20220226,1
668,20220305,1
668,20220312,1
669,20220228,1
669,20220307,1
669,20220314,1
669,20220301,1
669,20220308,1
669,20220315,1
669,20220302,1
669,20220309,1
669,20220316,1
669,20220303,1
669,20220310,1
669,20220317,1
669,20220304,1
669,20220311,1
669,20220226,1
669,20220305,1
669,20220312,1
669,20220227,1
669,20220306,1
669,20220313,1
670,20220131,1
670,20220207,1
670,20220221,1
670,20220201,1
670,20220208,1
670,20220215,1
670,20220222,1
670,20220202,1
670,20220209,1
670,20220216,1
670,20220223,1
670,20220203,1
670,20220210,1
670,20220217,1
670,20220224,1
670,20220204,1
670,20220211,1
670,20220218,1
670,20220225,1
670,20220205,1
670,20220212,1
670,20220219,1
670,20220206,1
670,20220213,1
670,20220220,1
671,20220131,1
671,20220207,1
671,20220214,1
671,20220221,1
671,20220201,1
671,20220208,1
671,20220215,1
671,20220222,1
671,20220202,1
671,20220209,1
671,20220216,1
671,20220223,1
671,20220203,1
671,20220210,1
671,20220217,1
671,20220224,1
671,20220204,1
671,20220211,1
671,20220218,1
671,20220225,1
671,20220205,1
671,20220212,1
671,20220219,1
671,20220206,1
671,20220213,1
671,20220220,1
672,20220131,1
672,20220207,1
672,20220214,1
672,20220221,1
672,20220201,1
672,20220208,1
672,20220222,1
672,20220202,1
672,20220209,1
672,20220216,1
672,20220223,1
672,20220203,1
672,20220210,1
672,20220217,1
672,20220224,1
672,20220204,1
672,20220211,1
672,20220218,1
672,20220225,1
672,20220205,1
672,20220212,1
672,20220219,1
672,20220206,1
672,20220213,1
672,20220220,1
673,20220131,1
673,20220207,1
673,20220214,1
673,20220221,1
673,20220201,1
673,20220208,1
673,20220222,1
673,20220202,1
673,20220209,1
673,20220216,1
673,20220223,1
673,20220203,1
673,20220210,1
673,20220217,1
673,20220204,1
673,20220211,1
673,20220218,1
673,20220225,1
673,20220205,1
673,20220212,1
673,20220219,1
673,20220206,1
673,20220213,1
674,20220207,1
674,20220214,1
674,20220221,1
674,20220228,1
674,20220208,1
674,20220222,1
674,20220301,1
674,20220209,1
674,20220216,1
674,20220223,1
674,20220302,1
674,20220210,1
674,20220217,1
674,20220303,1
674,20220204,1
674,20220211,1
674,20220218,1
674,20220225,1
674,20220205,1
674,20220212,1
674,20220219,1
674,20220226,1
674,20220206,1
674,20220213,1
674,20220227,1
675,20220307,1
675,20220314,1
675,20220308,1
675,20220315,1
675,20220309,1
675,20220316,1
675,20220310,1
675,20220317,1
675,20220311,1
676,20220131,1
676,20220201,1
676,20220202,1
676,20220203,1
676,20220204,1
677,20220131,1
677,20220307,1
677,20220314,1
677,20220201,1
677,20220308,1
677,20220315,1
677,20220202,1
677,20220309,1
677,20220316,1
677,20220203,1
677,20220310,1
677,20220317,1
677,20220304,1
677,20220311,1
677,20220305,1
677,20220312,1
677,20220306,1
677,20220313,1
678,20220128,1
679,20211220,1
679,20211227,1
679,20220103,1
679,20220110,1
679,20220117,1
679,20220124,1
679,20211221,1
679,20211228,1
679,20220104,1
679,20220111,1
679,20220118,1
679,20220125,1
679,20211222,1
679,20211229,1
679,20220105,1
679,20220112,1
679,20220119,1
679,20220126,1
679,20211223,1
679,20211230,1
679,20220106,1
679,20220113,1
679,20220120,1
679,20220127,1
679,20211224,1
679,20211231,1
679,20220107,1
679,20220114,1
679,20220121,1
679,20220128,1
679,20220108,1
679,20220115,1
679,20220122,1
680,20211220,1
680,20211227,1
680,20220103,1
680,20220110,1
680,20220117,1
680,20220124,1
680,20211221,1
680,20211228,1
680,20220104,1
680,20220111,1
680,20220118,1
680,20220125,1
680,20211222,1
680,20211229,1
680,20220105,1
680,20220112,1
680,20220119,1
680,20220126,1
680,20211223,1
680,20211230,1
680,20220106,1
680,20220113,1
680,20220120,1
680,20220127,1
680,20220107,1
680,20220114,1
680,20220121,1
680,20220128,1
680,20211226,1
680,20220102,1
681,20211220,1
681,20211227,1
681,20220103,1
681,20220110,1
681,20220117,1
681,20220124,1
681,20211221,1
681,20211228,1
681,20220104,1
681,20220111,1
681,20220118,1
681,20220125,1
681,20211222,1
681,20211229,1
681,20220105,1
681,20220112,1
681,20220119,1
681,20220126,1
681,20211223,1
681,20211230,1
681,20220106,1
681,20220113,1
681,20220120,1
681,20220127,1
681,20211224,1
681,20211231,1
681,20220107,1
681,20220114,1
681,20220121,1
681,20220128,1
681,20211225,1
681,20220101,1
681,20220108,1
681,20220115,1
681,20220122,1
681,20211219,1
681,20211226,1
681,20220102,1
681,20220109,1
681,20220116,1
681,20220123,1
682,20211220,1
682,20211227,1
682,20220103,1
682,20220110,1
682,20220117,1
682,20220124,1
682,20211221,1
682,20211228,1
682,20220104,1
682,20220111,1
682,20220118,1
682,20220125,1
682,20211222,1
682,20211229,1
682,20220105,1
682,20220112,1
682,20220119,1
682,20220126,1
682,20211223,1
682,20211230,1
682,20220106,1
682,20220113,1
682,20220120,1
682,20220127,1
682,20220107,1
682,20220114,1
682,20220121,1
683,20220214,1
684,20220215,1
685,20220516,1
685,20220523,1
685,20220517,1
685,20220524,1
685,20220518,1
685,20220525,1
685,20220519,1
685,20220526,1
685,20220318,1
685,20220520,1
685,20220527,1
685,20220514,1
685,20220521,1
685,20220515,1
685,20220522,1
686,20220131,1
686,20220129,1
686,20220130,1
687,20211213,2
687,20211220,2
687,20211227,2
687,20220103,2
687,20220110,2
687,20220117,2
687,20220124,2
687,20220131,2
687,20220207,2
687,20220214,2
687,20220221,2
687,20220228,2
687,20220307,2
687,20220314,2
687,20220418,2
687,20220516,2
687,20220523,2
687,20211214,2
687,20211221,2
687,20211228,2
687,20220104,2
687,20220111,2
687,20220118,2
687,20220125,2
687,20220201,2
687,20220208,2
687,20220215,2
687,20220222,2
687,20220301,2
687,20220308,2
687,20220315,2
687,20220517,2
687,20220524,2
687,20211215,2
687,20211222,2
687,20211229,2
687,20220105,2
687,20220112,2
687,20220119,2
687,20220126,2
687,20220202,2
687,20220209,2
687,20220216,2
687,20220223,2
687,20220302,2
687,20220309,2
687,20220316,2
687,20220518,2
687,20220525,2
687,20211216,2
687,20211223,2
687,20211230,2
687,20220106,2
687,20220113,2
687,20220120,2
687,20220127,2
687,20220203,2
687,20220210,2
687,20220217,2
687,20220224,2
687,20220303,2
687,20220310,2
687,20220317,2
687,20220519,2
687,20220526,2
687,20211217,2
687,20211224,2
687,20211231,2
687,20220107,2
687,20220114,2
687,20220121,2
687,20220128,2
687,20220204,2
687,20220211,2
687,20220218,2
687,20220225,2
687,20220304,2
687,20220311,2
687,20220318,2
687,20220520,2
687,20220527,2
687,20220610,2
687,20211218,2
687,20211225,2
687,20220101,2
687,20220108,2
687,20220115,2
687,20220122,2
687,20220129,2
687,20220205,2
687,20220212,2
687,20220219,2
687,20220226,2
687,20220305,2
687,20220312,2
687,20220514,2
687,20220521,2
687,20211212,2
687,20211219,2
687,20211226,2
687,20220102,2
687,20220109,2
687,20220116,2
687,20220123,2
687,20220130,2
687,20220206,2
687,20220213,2
687,20220220,2
687,20220227,2
687,20220306,2
687,20220313,2
687,20220515,2
687,20220522,2
688,20211220,1
688,20211227,1
688,20220103,1
688,20220110,1
688,20220117,1
688,20220124,1
688,20211228,1
688,20220104,1
688,20220111,1
688,20220118,1
688,20220125,1
688,20211229,1
688,20220105,1
688,20220112,1
688,20220119,1
688,20220126,1
688,20211230,1
688,20220106,1
688,20220113,1
688,20220120,1
688,20220127,1
688,20211224,1
688,20211231,1
688,20220107,1
688,20220114,1
688,20220121,1
688,20220128,1
688,20211225,1
688,20220101,1
688,20220108,1
688,20220115,1
688,20220122,1
688,20211226,1
688,20220102,1
688,20220109,1
688,20220116,1
689,20220123,1
690,20220207,1
690,20220214,1
690,20220228,1
690,20220215,1
690,20220301,1
690,20220209,1
690,20220216,1
690,20220210,1
690,20220224,1
690,20220211,1
690,20220225,1
690,20220205,1
690,20220212,1
690,20220226,1
690,20220206,1
690,20220213,1
690,20220227,1
691,20211221,1
691,20211222,1
691,20211223,1
692,20220314,1
692,20220201,1
692,20220315,1
692,20220202,1
692,20220316,1
692,20220203,1
692,20220317,1
692,20220204,1
692,20220312,1
692,20220313,1
693,20220307,1
693,20220308,1
693,20220309,1
693,20220310,1
693,20220311,1
693,20220305,1
693,20220306,1
694,20220305,1
694,20220312,1
695,20220221,1
695,20220208,1
695,20220223,1
695,20220302,1
695,20220217,1
695,20220303,1
695,20220218,1
695,20220304,1
695,20220219,1
695,20220220,1
696,20220205,1
696,20220212,1
696,20220219,1
696,20220226,1
697,20220514,1
697,20220521,1
698,20220526,1
698,20220515,1
698,20220522,1
699,20220130,1
700,20220627,1
700,20220704,1
700,20220711,1
700,20220718,1
700,20220725,1
700,20220801,1
700,20220628,1
700,20220705,1
700,20220712,1
700,20220719,1
700,20220726,1
700,20220802,1
700,20220629,1
700,20220706,1
700,20220713,1
700,20220720,1
700,20220727,1
700,20220803,1
700,20220630,1
700,20220707,1
700,20220714,1
700,20220721,1
700,20220728,1
700,20220804,1
700,20220701,1
700,20220708,1
700,20220715,1
700,20220722,1
700,20220729,1
700,20220805,1
700,20211218,2
700,20211225,2
700,20220101,2
700,20220108,2
